    0.3400000000E-01    0.1151723616E-04    0.4891859075E-05    0.1000000000E+01    0.7291085026E-05   -0.1024200500E-05    0.1000000000E+01    0.1466486711E-04    0.9338924452E-05    0.9999999999E+00    0.3631254031E-05    0.1821459777E-05    0.7950428574E+00    0.6065532580E+00    0.5041124281E-05   -0.1601533818E-05    0.1392403524E+01
    0.3450000000E-01    0.1167118633E-04    0.4723504706E-05    0.1000000000E+01    0.7317785936E-05   -0.1155714153E-05    0.1000000000E+01    0.1493601896E-04    0.9086925856E-05    0.9999999999E+00    0.3709236164E-05    0.1824385313E-05    0.8031680771E+00    0.5957524989E+00    0.5206119530E-05   -0.1632228993E-05    0.1412880046E+01
    0.3500000000E-01    0.1182316274E-04    0.4551480327E-05    0.1000000000E+01    0.7342387973E-05   -0.1288485011E-05    0.1000000000E+01    0.1520294650E-04    0.8828174414E-05    0.9999999999E+00    0.3787771530E-05    0.1826388427E-05    0.8111465775E+00    0.5848429103E+00    0.5374161157E-05   -0.1662501812E-05    0.1433356569E+01
    0.3550000000E-01    0.1197309018E-04    0.4375798288E-05    0.1000000000E+01    0.7364856776E-05   -0.1422484524E-05    0.1000000000E+01    0.1546549336E-04    0.8562743532E-05    0.9999999999E+00    0.3866851307E-05    0.1827460673E-05    0.8189769013E+00    0.5738264852E+00    0.5545263739E-05   -0.1692319159E-05    0.1453833091E+01
    0.3600000000E-01    0.1212089320E-04    0.4196472312E-05    0.1000000000E+01    0.7385158272E-05   -0.1557683375E-05    0.1000000000E+01    0.1572350465E-04    0.8290710130E-05    0.9999999999E+00    0.3946466579E-05    0.1827593706E-05    0.8266576180E+00    0.5627052360E+00    0.5719441607E-05   -0.1721647568E-05    0.1474309613E+01
    0.3650000000E-01    0.1226649618E-04    0.4013517512E-05    0.1000000000E+01    0.7403258692E-05   -0.1694051483E-05    0.1000000000E+01    0.1597682696E-04    0.8012154605E-05    0.9999999999E+00    0.4026608339E-05    0.1826779283E-05    0.8341873245E+00    0.5514811943E+00    0.5896708848E-05   -0.1750453220E-05    0.1494786136E+01
    0.3700000000E-01    0.1240982330E-04    0.3826950393E-05    0.9999999999E+00    0.7419124585E-05   -0.1831558004E-05    0.1000000000E+01    0.1622530852E-04    0.7727160799E-05    0.9999999999E+00    0.4107267484E-05    0.1825009263E-05    0.8415646453E+00    0.5401564104E+00    0.6077079292E-05   -0.1778701949E-05    0.1515262658E+01
    0.3750000000E-01    0.1255079861E-04    0.3636788871E-05    0.9999999999E+00    0.7432722832E-05   -0.1970171331E-05    0.1000000000E+01    0.1646879922E-04    0.7435815960E-05    0.9999999999E+00    0.4188434822E-05    0.1822275609E-05    0.8487882329E+00    0.5287329531E+00    0.6260566517E-05   -0.1806359237E-05    0.1535739181E+01
    0.3800000000E-01    0.1268934604E-04    0.3443052277E-05    0.9999999999E+00    0.7444020663E-05   -0.2109859096E-05    0.1000000000E+01    0.1670715071E-04    0.7138210702E-05    0.9999999999E+00    0.4270101073E-05    0.1818570388E-05    0.8558567675E+00    0.5172129093E+00    0.6447183834E-05   -0.1833390220E-05    0.1556215703E+01
    0.3850000000E-01    0.1282538938E-04    0.3245761371E-05    0.9999999999E+00    0.7452985669E-05   -0.2250588170E-05    0.1000000000E+01    0.1694021647E-04    0.6834438963E-05    0.9999999999E+00    0.4352256866E-05    0.1813885774E-05    0.8627689580E+00    0.5055983832E+00    0.6636944289E-05   -0.1859759681E-05    0.1576692226E+01
    0.3900000000E-01    0.1295885237E-04    0.3044938350E-05    0.9999999999E+00    0.7459585823E-05   -0.2392324669E-05    0.1000000000E+01    0.1716785189E-04    0.6524597965E-05    0.9999999999E+00    0.4434892746E-05    0.1808214047E-05    0.8695235416E+00    0.4938914967E+00    0.6829860654E-05   -0.1885432058E-05    0.1597168748E+01
    0.3950000000E-01    0.1308965870E-04    0.2840606858E-05    0.9999999999E+00    0.7463789490E-05   -0.2535033950E-05    0.1000000000E+01    0.1738991432E-04    0.6208788167E-05    0.9999999999E+00    0.4517999173E-05    0.1801547597E-05    0.8761192846E+00    0.4820943882E+00    0.7025945423E-05   -0.1910371441E-05    0.1617645270E+01
    0.4000000000E-01    0.1321773201E-04    0.2632791992E-05    0.9999999999E+00    0.7465565444E-05   -0.2678680619E-05    0.1000000000E+01    0.1760626319E-04    0.5887113221E-05    0.9999999999E+00    0.4601566524E-05    0.1793878919E-05    0.8825549819E+00    0.4702092129E+00    0.7225210807E-05   -0.1934541572E-05    0.1638121793E+01
