    0.1750000000E-01    0.1350896475E-04   -0.2782707313E-05    0.1000000000E+01    0.6693576518E-05   -0.3499587642E-05    0.1000000000E+01    0.5846991577E-05    0.5032058063E-05    0.6413891294E+00   -0.7672157354E+00    0.5496242302E-05    0.1908349221E-04    0.1442906548E+01
    0.1800000000E-01    0.1348840511E-04   -0.3239289325E-05    0.1000000000E+01    0.6613990192E-05   -0.3736887977E-05    0.1000000000E+01    0.5918695091E-05    0.5016416811E-05    0.6220217462E+00   -0.7829999663E+00    0.5481544246E-05    0.1972119196E-04    0.1484132450E+01
    0.1850000000E-01    0.1345279725E-04   -0.3697581350E-05    0.1000000000E+01    0.6526223242E-05   -0.3972822387E-05    0.1000000000E+01    0.5990690057E-05    0.5000141101E-05    0.6022660737E+00   -0.7982954193E+00    0.5455586247E-05    0.2036220425E-04    0.1525358351E+01
    0.1900000000E-01    0.1340200667E-04   -0.4157099881E-05    0.1000000000E+01    0.6430277672E-05   -0.4207116048E-05    0.1000000000E+01    0.6062973322E-05    0.4983225088E-05    0.5821344442E+00   -0.8130925463E+00    0.5418247202E-05    0.2100635026E-04    0.1566584252E+01
    0.1950000000E-01    0.1333591401E-04   -0.4617354489E-05    0.1000000000E+01    0.6326164492E-05   -0.4439492764E-05    0.1000000000E+01    0.6135541667E-05    0.4965662916E-05    0.5616394245E+00   -0.8273821105E+00    0.5369408468E-05    0.2165344804E-04    0.1607810154E+01
    0.2000000000E-01    0.1325441531E-04   -0.5077848278E-05    0.1000000000E+01    0.6213903806E-05   -0.4669675259E-05    0.1000000000E+01    0.6208391815E-05    0.4947448720E-05    0.5407938084E+00   -0.8411551918E+00    0.5308953924E-05    0.2230331255E-04    0.1649036055E+01
    0.2050000000E-01    0.1315742234E-04   -0.5538078359E-05    0.1000000000E+01    0.6093524896E-05   -0.4897385466E-05    0.1000000000E+01    0.6281520421E-05    0.4928576629E-05    0.5196106086E+00   -0.8544031925E+00    0.5236770043E-05    0.2295575568E-04    0.1690261957E+01
    0.2100000000E-01    0.1304486289E-04   -0.5997536329E-05    0.1000000000E+01    0.5965066297E-05   -0.5122344828E-05    0.1000000000E+01    0.6354924081E-05    0.4909040761E-05    0.4981030484E+00   -0.8671178427E+00    0.5152745961E-05    0.2361058627E-04    0.1731487858E+01
    0.2150000000E-01    0.1291668097E-04   -0.6455708771E-05    0.1000000000E+01    0.5828575860E-05   -0.5344274594E-05    0.1000000000E+01    0.6428599322E-05    0.4888835227E-05    0.4762845536E+00   -0.8792912055E+00    0.5056773543E-05    0.2426761016E-04    0.1772713759E+01
    0.2200000000E-01    0.1277283713E-04   -0.6912077754E-05    0.1000000000E+01    0.5684110807E-05   -0.5562896123E-05    0.1000000000E+01    0.6502542610E-05    0.4867954131E-05    0.4541687441E+00   -0.8909156817E+00    0.4948747451E-05    0.2492663018E-04    0.1813939661E+01
